1403| Learning problem solving heuristics by experimentation. | Morgan Kaufmann, | Palo Alto, CA, ||| Machine Learning, | (Vol. I), |||| Machine Learning: An Artificial Intelligence Approach. || In R. Michalski, T. Mitchell, and J. Carbonell, editors, | 1983. |||1367| T. Mitchell, T. Utgoff, and R. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1402| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Tioga, | Palo Alto, CA, ||| Machine Learning, | (Vol. I), |||| Machine Learning. || In J.G. Carbonell R.S. Michalski and T.M. Mitchell, editors, | 1983. |||1367| T.M. Mitchell, P.E. Utgoff, and R.B. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1401| Learning by Experimentation: Acquiring and Refining ProblemSolving Heuristics, | Tioga, | Palo Alto, California, ||| Machine Learning, | (Vol. I), |||| Machine Learning : An Artificial Intelligence Approach, || in:R. S. Michalski, J. G. Carbonell and T. M. Mitchell (eds.), | 1983. |||1367| Mitchell, T. M., Utgoff, P. E. and Banerji, R., ;;;;;;;;;;;;;;;;;;;;;;;
1400| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann. | Palo Alto, CA. ||| Machine Learning, | volume 1. |||| Machine learning: An artificial intelligence approach,|| In Michalski, R., and et al., eds., | 1983. |||1367| Mitchell, T.; Utgoff, P.; and Banerji, R. ;;;;;;;;;;;;;;;;;;;;;
140| Faster-learning variations on backpropagation: An empirical study, | Morgan Kaufmann, | San Mateo, CA: || 1988, ||| pp. 38-51. || Carnegie Mellon, | in Proceedings of the 1988 Connectionist Models Summer School, || D. S. Touretzky, G. E. Hinton, and T. J. Sejnowski,Eds. ||||107| S. E. Fahlman, ;;;;;;;;;;;;;;;;;;;;;;;
14| User Embodiment in Collaborative Virtual Environments. || Denver, Colorado, USA. || May 7-11, 1995,|| 242 249. |||| In Proceedings of CHI95, ||||||12| Benford, S., Bowers, J., Fahlen, L.E., Greenhalgh, C., Snowdon, D. ;;;;;;;;;;;;;;;;;;;;;;;
1399| Learning by experimentation: Acquiring and refining problem-solving heuristics.| Tioga Press, | Palo Alto, CA, ||| Machine Learning, | Volume I. |||| In Machine Learning, An Artificial Intelligence Approach,|| In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | 1983. |||1367| Tom Mitchell, Paul Utgoff, and Ranan Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1398| Learning problem solving heuristics by experimentation. | Morgan Kaufmann, | Palo Alto, CA, ||| Machine Learning, | (Vol. I), | pages 163-190. ||| In Machine Learning: An Artificial Intelligence Approach, || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | 1983. |||1367| Tom M. Mitchell, Paul E. Utgoff, and Ranan Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1397| Learning problem solving heuristics by experimentation. | Morgan Kaufmann, | Palo Alto, CA, ||| Machine Learning, | (Vol. I), | pages 163-190. ||| In Machine Learning:  An Artificial Intelligence Approach, || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | 1983. |||1367| Tom M. Mitchell, Paul E. Utgoff, and Ranan Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1396| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann, | Palo Alto, CA. ||| Machine Learning, |(Vol I).|||| Machine Learning: An Artificial Intelligence Approach || In R. S. Michalski, J. G. Carbonell, and T. M. Mitchell, editors, | 1983. |||1367| T. M. Mitchell, P. E. Utgoff, and R. B. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
"1395| ""Learning by Experimentation: Acquiring and Refining ProblemSolving Heuristics,"" | J. | Palo Alto, CA. ||| Machine Learning, | (Vol. I), |||| in Machine Learning:  An Artificial Intelligence Approach, || R. Michalski, | 1983. |||1367| T. Mitchell, Utgoff, P. and Banerji, R., ";;;;;;;;;;;;;;;;;;;;;;;
"1394| ""Learning by Experimentation: Acquiring and Refining ProblemSolving Heuristics,"" | J. | Palo Alto, CA. ||| Machine Learning, | (Vol. I), |||| in Machine Learning:  An Artificial Intelligence Approach, || R. Michalski, | 1983. |||1367| T. Mitchell, Utgoff, P. and Banerji, R., ";;;;;;;;;;;;;;;;;;;;;;;
1393| Learning by Experimentation: Acquiring and Refining Problem Solving Heuristics In Machine Learning| Tioga Press | Palo Alto, CA. ||| Machine Learning, | (Vol. I), |||| Machine Learning: An Artificial Intelligence Approach. || eds Michalski,  Carbonell & Mitchell, | 1983, |||1367| Mitchell,T.M., Utgoff,P.E. & Banerji,R., ;;;;;;;;;;;;;;;;;;;;;;;
1392| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann. | Palo Alto, CA. ||| Machine Learning. | (Vol. I), |||| Machine Learning: An Artificial Intelligence Approach. || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | 1983. |||1367| Mitchell, T.M.; Utgoff, P.E.; and Banerji, R.B. ;;;;;;;;;;;;;;;;;;;;;
1391| Learning by experimentation: Acquiring and refining problem-solving heuristics.| Morgan Kaufmann. | Palo Alto, CA. ||| Machine Learning, | (Vol. I), |||| In Machine Learning. || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | 1983. |||1367| Mitchell, T.M.; Utgoff, P.E.; and Banerji, R.B. ;;;;;;;;;;;;;;;;;;;;;
1390| Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics, Machine Learning: An Artificial Intelligence Approach, | Morgan Kaufman Publishers, | San Mateo, CA, ||| Machine Learning, | (Vol. I), | pp. 163-189, ||| Machine Learning: An Artificial Intelligence Approach. || Mitchell (eds.),  R.S. Michalski, J.G. Carbonell, and T.M. | 1983. |||1367| Mitchell, T.M., Utgoff, P.E., and Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
139| Faster-learning variations on back-propagation: An empirical study, | Morgan Kaufmann, | San Mateo, CA: || 1988. ||||| Carnegie Mellon, | in Proceedings of the 1988 Connectionist Models Summer School, || In D. Touretzky, G. Hinton & T. Sejnowski, eds. ||||107| S. E. Fahlman, ;;;;;;;;;;;;;;;;;;;;;;;
1389| Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics, Machine Learning: An Artificial Intelligence Approach, | Morgan Kaufman Publishers, | San Mateo, CA, ||| Machine Learning, | (Vol. I), | pp. 163-189, ||| Machine Learning: An Artificial Intelligence Approach. || Mitchell (eds.),  R.S. Michalski, J.G. Carbonell, and T.M. | 1983. |||1367| Mitchell, T.M., Utgoff, P.E., and Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1388| Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics, Machine Learning: An Artificial Intelligence Approach, | Morgan Kaufman Publishers, | San Mateo, CA, ||| Machine Learning, | (Vol. I), | pp. 163-189, ||| Machine Learning: An Artificial Intelligence Approach. || Mitchell (eds.),   R.S. Michalski, J.G. Carbonell, and T.M. | 1983. |||1367| Mitchell, T.M., Utgoff, P.E., and Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
"1387| ""Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics."" In Machine Learning: | Morgan Kaufmann, | Palo Alto, CA. ||| Machine Learning, | (Vol. I), |||| An Artificial Intelligence Approach, || (Eds.). Michalski et al., | 1983. |||1367| Mitchell, T.M., Utgoff, P., and Banerji, R. ";;;;;;;;;;;;;;;;;;;;;;;
1386| Learning problem solving heuristics by experimentation. | Morgan Kaufmann. | Palo Alto, CA: ||| Machine Learning, | (Vol. I), |||| Machine Learning: An Artificial Intelligence Approach. || In Michalski, R., Mitchell, T., and Carbonell, J., editors, | (1983). |||1367| Mitchell, T., Utgoff, T., and Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1385| Learning problem solving heuristics by experimentation. | Morgan Kaufmann, | Palo Alto, CA. ||| Machine Learning, | (Vol. I), |||| Machine Learning: An Artificial Intelligence Approach. || In Michalski, R., Mitchell, T., & Carbonell, J. (Eds.), | (1983). |||1367| Mitchell, T., Utgoff, T., & Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1384| Learning problem solving heuristics by experimentation. | Morgan Kaufmann, | Palo Alto, CA. ||| Machine Learning, | (Vol. I), |||| Machine Learning: An Artificial Intelligence Approach. || In Michalski, R., Mitchell, T., & Carbonell, J. (Eds.), | (1983). |||1367| Mitchell, T., Utgoff, T., & Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1383| Learning problem solving heuristics by experimentation. | Morgan Kaufmann, | Palo Alto, CA. ||| Machine Learning, | (Vol. I), |||| Machine Learning: An Artificial Intelligence Approach. || In Michalski, R., Mitchell, T., & Carbonell, J. (Eds.), | (1983). |||1367| Mitchell, T., Utgoff, T., & Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1382| Learning by experimentation: Acquiring and refining problem-solving heuristics. In Machine Learning: | Springer-Verlag. | Palo Alto, CA. ||| Machine Learning, | (Vol. I), | pp. 163-190. ||| An Artificial Intelligence Approach, chapter 6, || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1984). |||1367| Mitchell, T., Utgoff, P., and Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1381| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann. | Palo Alto, CA. ||| Machine Learning, | Vol. 1. |||| Machine learning: An artificial intelligence approach, || In Michalski, R., & et al. (Eds.), | (1983). |||1367| Mitchell, T., Utgoff, P., & Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1380| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann. | Palo Alto, CA. ||| Machine Learning, | Vol.1. |||| Machine learning: An artificial intelligence approach, || In Michalski, R., & et al. (Eds.), | (1983). |||1367| Mitchell, T., Utgoff, P., & Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
138| Faster-learning variations on back-propagation: An empirical study. | Morgan Kaufmann, | San Mateo, CA: || 1988. ||||| Carnegie Mellon, | In Connectionist Models Summer School, || In D. Touretzky, G. Hinton & T. Sejnowski, eds. ||||107| S. Fahlman. ;;;;;;;;;;;;;;;;;;;;;;;
1379| Learning by experimentation: Acquiring and refining problem solving heuristics. | Tioga, | Palo Alto, CA. ||| Machine Learning, | (Vol. I), | pp. 163-190. ||| Machine Learning: An Artificial Intelligence Approach. || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1983). |||1367| Mitchell, T., Utgoff, P., & Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1378| Learning by experimentation: Acquiring and refining problem solving heuristics. | Tioga, | Palo Alto, CA. ||| Machine Learning, | (Vol. I), | pp. 163-190. ||| Machine Learning: An Artificial Intelligence Approach. || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1983). |||1367| Mitchell, T., Utgoff, P., & Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1377| Learning by experimentation: Acquiring and refining problem solving heuristics. | Tioga, | Palo Alto, CA. ||| Machine Learning, | (Vol. I), | pp. 163-190. ||| Machine Learning: An Artificial Intelligence Approach. || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1983). |||1367| Mitchell, T., Utgoff, P., & Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1376| Learning by experimentation: Acquiring and refining problem solving heuristics. | Tioga, | Palo Alto, CA. ||| Machine Learning, | (Vol. I), | pp. 163-190. ||| Machine Learning: An Artificial Intelligence Approach. || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1983). |||1367| Mitchell, T., Utgoff, P., & Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1375| Learning by Experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann, Inc., | Los Altos, CA, ||| Machine Learning, | (Vol. I), | pp. 163-189. ||| Machine Learning: An artificial intelligence approach. || In R. S. Michalski, J. G. Carbonell and T. M. Mitchell (eds.) | (1983). |||1367| Mitchell, T., Utgoff, P. E., and Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
1374| Learning by Experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann, Inc., | Los Altos, CA, ||| Machine Learning, | (Vol. I), | pp. 163-189. ||| Machine Learning: An artificial intelligence approach. || In R. S. Michalski, J. G. Carbonell and T. M. Mitchell (eds.) | (1983). |||1367| Mitchell, T., Utgoff, P. E., and Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
"1373| Learning by experimentation: acquiring and refining problem-solving heuristics, | Tioga Press. | Palo Alto, California: ||| Machine Learning, | Volume I"", ||||in ""Machine Learning, An Artificial Intelligence Approach,|| In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1983), |||1367| Mitchell, T., Utgoff, P. & Banerji, R. ";;;;;;;;;;;;;;;;;;;;;;;
"1372| Learning by experimentation: acquiring and refining problem-solving heuristics,| Tioga Press. | Palo Alto, California: ||| Machine Learning, | (Vol. I), |||| in ""Machine Learning, An Artificial Intelligence Approach, Volume I"", || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1983), |||1367| Mitchell, T., Utgoff, P. & Banerji, R. ";;;;;;;;;;;;;;;;;;;;;;;
"1371| Learning by experimentation: acquiring and refining problem-solving heuristics,| Tioga Press. | Palo Alto, California: ||| Machine Learning, | (Vol. I), |||| in ""Machine Learning, An Artificial Intelligence Approach, Volume I"", || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1983), |||1367| Mitchell, T., Utgoff, P. & Banerji, R. ";;;;;;;;;;;;;;;;;;;;;;;
1370| (1983) Learning by experimentation: Acquiring and refining problem-solving heuristics. | M. Kaufmann. | San Mateo, CA: ||| Machine Learning, | (Vol. I), | (pp. 163-190). ||| Machine leaning: An artificial intelligence approach || In R. Michalski, J. Carbonell, & T. Mitchell (Eds.), | 1983. |||1367| Mitchell, T. M., Utgoff, P., & Banerji, R. ;;;;;;;;;;;;;;;;;;;;;;;
137| Faster-learning variations on backpropagation: an empirical study. | Morgan-Kauffman,| San Mateo, CA: || 1988. ||| pages 38-51. || Carnegie Mellon, | Proceedings of the 1988 Connectionist Models Summer School, || In D. Touretzky, G. Hinton, and T. Sejnowsky, editors, ||||107| S. Fahlman. ;;;;;;;;;;;;;;;;;;;;;;;
1369| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann, | San Mateo, CA. ||| Machine Learning, | (Vol. I), |||| Machine Learning: An Artificial Intelligence Approach|| In R.S.  Michalski, J.G. Carbonell, & T.M. Mitchell (Eds.), | (1983). |||1367| Mitchell, T. M., Utgoff, P. E. & Banerji, R. B. ;;;;;;;;;;;;;;;;;;;;;;;
1368| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann, | San Mateo, CA. ||| Machine Learning, |(Vol. I), |||| Machine Learning: An Artificial Intelligence Approach || In R.S.  Michalski, J.G. Carbonell, & T.M. Mitchell (Eds.), | (1983). |||1367| Mitchell, T. M., Utgoff, P. E. & Banerji, R. B. ;;;;;;;;;;;;;;;;;;;;;;;
1367| Learning by Experimentation: Acquiring and Refining ProblemSolving Heuristics| Tioga Publishing. | Palo Alto, California: ||| Machine Learning, | (Vol. I), | 163-190. |||In Machine Learning: An Artificial Intelligence Approach,|| ed. R.S.  Michalski, J.G. Carbonell, and T.M. Mitchell, | 1983. |||1367| Mitchell, T.M., P.E. Utgoff, and R. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1366| Banerji Learning problem-solving heuristics through practice. |||||||||| In Proceedings of the Seventh International Joint Conference on AI 127-134 (1981) ||||||1891| T.M. Mitchell, P.E. Utgoff, B. Nudel, R.B. ;;;;;;;;;;;;;;;;;;;;;;;
1365| Total order vs. partial order planning: Factors influencing performance. || Cambridge,CA. ||||| pp. 83-92  ||| In Proceedings of the Third International Conference on Principles of Knowledge Representation and Reasoning, ||| (1992). |||1364| Minton, S., Drummond, M., Bresina, J. L., & Phillips, A. B. ;;;;;;;;;;;;;;;;;;;;;;;
1364| Total order vs. partial order planning: Factors influencing performance. || Cambridge,CA. ||||| pp83-92. ||| In Proceedings of the Third International Conference on Principles of Knowledge Representation and Reasoning, ||| (1992). |||1364| Minton, S., Drummond, M., Bresina, J. L., & Phillips, A. B. ;;;;;;;;;;;;;;;;;;;;;;;
"1363| ""Self-parameterizing protocol stacks for guaranteed quality of service,"" ||| available at ftp://rtcl.eecs.umich.edu/outgoing/ashish/selfparam.ps, June 1998. 27 |||||||||||||1360| A. Mehra, Z. Wang, and K. Shin, ";;;;;;;;;;;;;;;;;;;;;;;
"1362| ""Self-parameterizing protocol stacks for guaranteed quality of service,"" ||| available at ftp://rtcl.eecs.umich.edu/outgoing/ashish/selfparam.ps, June 1998. 29 |||||||||||||1360| A. Mehra, Z. Wang, and K. Shin, ";;;;;;;;;;;;;;;;;;;;;;;
"1361| ""Self-parameterizing protocol stacks for guaranteed quality of service,"" ||| available at ftp://rtcl.eecs.umich.edu/outgoing/ashish/selfparam.ps, June 1997. 27 |||||||||||||1360| A. Mehra, Z. Wang, and K. Shin, ";;;;;;;;;;;;;;;;;;;;;;;
1360| Self-parameterizing protocol stacks for guaranteed quality of service. ||| available at ftp://rtcl.eecs.umich.edu/outgoing/ashish/selfparam.ps, June 1998. |||||||||||||1360| A. Mehra, Z. Wang, and K. Shin. ;;;;;;;;;;;;;;;;;;;;;;;
136| Faster-learning variations on backpropagation: an empirical study. | Morgan-Kauffman,| San Mateo, CA: || 1988. ||| pages 38-51. || Carnegie Mellon, | Proceedings of the 1988 Connectionist Models Summer School, || In D. Touretzky, G. Hinton, and T. Sejnowsky, editors, ||||107| S. Fahlman. ;;;;;;;;;;;;;;;;;;;;;;;
1359| Overcoming incomplete perception with utile distinction memory. | Morgan Kaufmann, | San Mateo, CA,||||| pages 190-196. ||| Machine Learning: Proceedings of the Tenth International Conference, || In P. Utgoff, editor, | 1993. |||1354| R.A. McCallum. ;;;;;;;;;;;;;;;;;;;;;;;
1358| Overcoming incomplete perception with utile distinction memory. | Morgan Kaufmann, | San Mateo, CA,||||| pages 190-196. ||| Machine Learning: Proceedings of the Tenth International Conference, || In P. Utgoff, editor, | 1993. |||1354| R.A. McCallum. ;;;;;;;;;;;;;;;;;;;;;;;
1357| Overcoming incomplete perception with utile distinction memory. | Morgan Kaufmann. | San Mateo, CA,||||| pages 190-196, ||| Proceedings of the Tenth International Conference on Machine Learning, || In Paul E. Utgoff, editor, | 1993. |||1354| R. Andrew McCallum. ;;;;;;;;;;;;;;;;;;;;;;;
1356| Overcoming incomplete perception with utile distinction memory. | Morgan Kaufmann. | San Mateo, CA,||||| pages 190-196. ||| Machine Learning: Proceedings of the Tenth International Conference, || In Utgoff, P. (Ed.), | (1993). |||1354| McCallum, R. A. ;;;;;;;;;;;;;;;;;;;;;;;
1355| Overcoming incomplete perception with utile distinction memory. | Morgan Kaufmann. | San Mateo, CA,||||| pages 190-196. ||| Machine Learning: Proceedings of the Tenth International Conference, || In Utgoff, P. (Ed.), | (1993). |||1354| McCallum, R. A. ;;;;;;;;;;;;;;;;;;;;;;;
1354| Overcoming incomplete perception with utile distinction memory. | Morgan Kaufmann. | San Mateo, CA,||||| pages 190-196. ||| Machine Learning: Proceedings of the Tenth International Conference, ||  In Utgoff, P. (Ed.), | (1993). |||1354| McCallum, R. A. ;;;;;;;;;;;;;;;;;;;;;;;
